name,original_image,original_mask,folder,remove_image,inpaint_image,inpaint_mask,inpaint_background,alignment_score,prediction_score,priority
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0181,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0181.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0181.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0181.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0181.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0181.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0181&case_M_20181109101724_0U62368110954624_1_004_001-1_Negative_ayy_image002735.jpg,0.876,0.7949,324.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0201,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0201.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0201.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0201.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0201.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0201.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0201&0_10_frame_3875.jpg,0.9005,0.951,637.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0251,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0251.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0251.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0251.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0251.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0251.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0251&case_M_20181207142726_0U62365120779625_1_002_001-1_Negative_ayy_image006291.jpg,0.9402,0.9133,335.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0271,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0271.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0271.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0271.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0271.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0271.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0271&0_3_frame_3300.jpg,0.8406,0.6229,616.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0241,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0241.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0241.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0241.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0241.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0241.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0241&case_M_20181016094928_0U62372101653128_1_006_001-1_Negative_ayy_image001160.jpg,0.878,0.9222,1403.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0161,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0161.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0161.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0161.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0161.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0161.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0161&0_3_frame_7800.jpg,0.9069,0.874,1411.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0171,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0171.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0171.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0171.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0171.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0171.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0171&case_M_20181211141049_0U62366121115649_1_002_001-1_Negative_ayy_image001197.jpg,0.9054,0.8821,427.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0211,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0211.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0211.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0211.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0211.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0211.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0211&0_16_frame_3725.jpg,0.9017,0.9508,1392.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0261,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0261.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0261.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0261.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0261.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0261.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0261&0_11_frame_7875.jpg,0.8161,0.8955,519.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0191,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0191.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0191.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0191.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0191.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0191.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0191&0_3_frame_6525.jpg,0.855,0.9392,96.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0151,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0151.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0151.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0151.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0151.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0151.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0151&0_3_frame_575.jpg,0.946,0.9829,1613.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0231,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0231.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0231.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0231.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0231.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0231.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0231&0_12_frame_2675.jpg,0.9221,0.9732,1003.0
case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0221,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0221.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case73_8/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0221.png,case73_8,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0221.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0221.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0221.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181226125224_0U62363122631224_1_003_001-1_a10_ayy_image0221&0_11_frame_2200.jpg,0.6776,0.7728,1975.0
case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0041,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0041.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0041.png,case4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0041&0_3_frame_4550.jpg,0.9318,0.96,1984.0
case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0011,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0011.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0011.png,case4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0011&0_2_frame_2925.jpg,0.8372,0.5527,1961.0
case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0031,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0031.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0031.png,case4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0031&0_15_frame_1300.jpg,0.928,0.0001,1511.0
case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0021,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0021.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0021.png,case4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a12_ayy_image0021&case_M_20181001094710_0U62363100131210_1_006_001-1_Negative_ayy_image003069.jpg,0.712,0.7346,930.0
case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0017,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0017.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0017.png,case4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0017.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0017.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0017.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0017&case_M_20181109101724_0U62368110954624_1_004_001-1_Negative_ayy_image003379.jpg,0.766,0.832,661.0
case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0027,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0027.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0027.png,case4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0027.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0027.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0027.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0027&case_M_20181213110534_0U62372121321834_1_005_001-1_Negative_2_ayy_image001916.jpg,0.8658,0.907,473.0
case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0007,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0007.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case4/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0007.png,case4,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0007.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0007.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0007.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181015093223_0U62372101593722_1_007_002-1_a13_ayy_image0007&case_M_20181001094710_0U62363100131210_1_006_001-1_Negative_ayy_image015633.jpg,0.8635,0.9478,267.0
